Timestamp,Underlying Price,Option Type,Strike Price,Expiration,Option Price,Bid,Ask,Implied Volatility
2024-12-15 09:30:12,100.02926060752014,Call,100,2024-12-20,2.257045227441232,2.2322359400138487,2.281854514868615,0.2
2024-12-15 09:30:12,100.02926060752014,Put,100,2024-12-20,1.891061396117209,1.8662521086898258,1.915870683544592,0.2
2024-12-15 09:30:12,100.02926060752014,Call,105,2024-12-20,0.5649631916441038,0.5249120346691531,0.6050143486190545,0.2
2024-12-15 09:30:12,100.02926060752014,Put,105,2024-12-20,5.1821431991298965,5.142092042154946,5.222194356104847,0.2
2024-12-15 09:30:13,100.03125454572165,Call,95,2024-12-20,5.727451238267008,5.6815714266924315,5.773331049841585,0.2
2024-12-15 09:30:13,100.03125454572165,Put,95,2024-12-20,0.3763104327409419,0.33043062116636546,0.4221902443155183,0.2
2024-12-15 09:30:13,100.03125454572165,Call,100,2024-12-20,2.2581159899193395,2.21427102149813,2.301960958340549,0.2
2024-12-15 09:30:13,100.03125454572165,Put,100,2024-12-20,1.8901390654561823,1.846294097034973,1.9339840338773915,0.2
2024-12-15 09:30:13,100.03125454572165,Call,105,2024-12-20,0.5653594807105158,0.5480469451689467,0.5826720162520849,0.2
2024-12-15 09:30:13,100.03125454572165,Put,105,2024-12-20,5.180546437310312,5.163233901768743,5.197858972851881,0.2
2024-12-15 09:30:14,100.0154933972045,Call,95,2024-12-20,5.7138856535830485,5.665633978322514,5.762137328843583,0.2
2024-12-15 09:30:14,100.0154933972045,Put,95,2024-12-20,0.3785067993833948,0.33025512412286034,0.4267584746439293,0.2
2024-12-15 09:30:14,100.0154933972045,Call,100,2024-12-20,2.2496334164170975,2.224566358799919,2.274700474034276,0.2
2024-12-15 09:30:14,100.0154933972045,Put,100,2024-12-20,1.8974184855334926,1.872351427916314,1.922485543150671,0.2
2024-12-15 09:30:14,100.0154933972045,Call,105,2024-12-20,0.5622151104331046,0.5386454839861511,0.585784736880058,0.2
2024-12-15 09:30:14,100.0154933972045,Put,105,2024-12-20,5.1931641028655235,5.16959447641857,5.216733729312477,0.2
2024-12-15 09:30:15,100.00128611229313,Call,95,2024-12-20,5.701666367655221,5.68916911456411,5.714163620746333,0.2
2024-12-15 09:30:15,100.00128611229313,Put,95,2024-12-20,0.3804956011762144,0.3679983480851032,0.3929928542673256,0.2
2024-12-15 09:30:15,100.00128611229313,Call,100,2024-12-20,2.242003102219009,2.2125561560548133,2.2714500483832043,0.2
2024-12-15 09:30:15,100.00128611229313,Put,100,2024-12-20,1.9039963013091707,1.8745493551449754,1.933443247473366,0.2
2024-12-15 09:30:15,100.00128611229313,Call,105,2024-12-20,0.5593919888512779,0.5450314442256408,0.5737525334769151,0.2
2024-12-15 09:30:15,100.00128611229313,Put,105,2024-12-20,5.204549153510598,5.190188608884961,5.218909698136235,0.2
2024-12-15 09:30:16,99.99665561040128,Call,95,2024-12-20,5.6976842317145895,5.6777426388774925,5.717625824551686,0.2
2024-12-15 09:30:16,99.99665561040128,Put,95,2024-12-20,0.38114476993671964,0.3612031770996226,0.4010863627738167,0.2
2024-12-15 09:30:16,99.99665561040128,Call,100,2024-12-20,2.2395174895309964,2.216839784660305,2.262195194401688,0.2
2024-12-15 09:30:16,99.99665561040128,Put,100,2024-12-20,1.9061420355754066,1.8834643307047154,1.9288197404460978,0.2
2024-12-15 09:30:16,99.99665561040128,Call,105,2024-12-20,0.5584728710983988,0.5161198181587314,0.6008259240380662,0.2
2024-12-15 09:30:16,99.99665561040128,Put,105,2024-12-20,5.208261424965102,5.165908372025434,5.250614477904769,0.2
2024-12-15 09:30:17,99.98831496402556,Call,95,2024-12-20,5.690515481878023,5.645495935862187,5.735535027893859,0.2
2024-12-15 09:30:17,99.98831496402556,Put,95,2024-12-20,0.3823174692851765,0.33729792326934066,0.42733701530101237,0.2
2024-12-15 09:30:17,99.98831496402556,Call,100,2024-12-20,2.235046869939275,2.2129482172408164,2.2571455226377335,0.2
2024-12-15 09:30:17,99.98831496402556,Put,100,2024-12-20,1.910012907421823,1.8879142547233643,1.9321115601202818,0.2
2024-12-15 09:30:17,99.98831496402556,Call,105,2024-12-20,0.5568218082181318,0.5124738833683488,0.6011697330679148,0.2
2024-12-15 09:30:17,99.98831496402556,Put,105,2024-12-20,5.214951895776082,5.170603970926299,5.2592998206258645,0.2
2024-12-15 09:30:18,99.99090337735203,Call,95,2024-12-20,5.692737089262266,5.648447851767474,5.737026326757058,0.2
2024-12-15 09:30:18,99.99090337735203,Put,95,2024-12-20,0.3819514661522483,0.33766222865745665,0.4262407036470399,0.2
2024-12-15 09:30:18,99.99090337735203,Call,100,2024-12-20,2.236429730719891,2.195843692704496,2.277015768735286,0.2
2024-12-15 09:30:18,99.99090337735203,Put,100,2024-12-20,1.9088081999383988,1.868222161923004,1.9493942379537936,0.2
2024-12-15 09:30:18,99.99090337735203,Call,105,2024-12-20,0.5573312041782721,0.5414633996176649,0.5731990087388793,0.2
2024-12-15 09:30:18,99.99090337735203,Put,105,2024-12-20,5.212873765725291,5.197005961164684,5.228741570285899,0.2
2024-12-15 09:30:19,99.98342626564661,Call,95,2024-12-20,5.686312029192237,5.648699115316208,5.723924943068266,0.2
2024-12-15 09:30:19,99.98342626564661,Put,95,2024-12-20,0.38300432059692824,0.3453914067208991,0.4206172344729574,0.2
2024-12-15 09:30:19,99.98342626564661,Call,100,2024-12-20,2.2324246999360327,2.18462373735281,2.280225662519255,0.2
2024-12-15 09:30:19,99.98342626564661,Put,100,2024-12-20,1.9122811259223624,1.8644801633391397,1.9600820885055852,0.2
2024-12-15 09:30:19,99.98342626564661,Call,105,2024-12-20,0.5558530123979786,0.5185513932472923,0.5931546315486649,0.2
2024-12-15 09:30:19,99.98342626564661,Put,105,2024-12-20,5.218873572965961,5.181571953815275,5.256175192116648,0.2
2024-12-15 09:30:20,99.97179749897151,Call,95,2024-12-20,5.676325435924753,5.65306076196044,5.699590109889066,0.2
2024-12-15 09:30:20,99.97179749897151,Put,95,2024-12-20,0.3846472968138581,0.36138262284954475,0.4079119707781715,0.2
2024-12-15 09:30:20,99.97179749897151,Call,100,2024-12-20,2.2262060654898406,2.1961828927926073,2.256229238187074,0.2
2024-12-15 09:30:20,99.97179749897151,Put,100,2024-12-20,1.917692103213703,1.8876689305164698,1.9477152759109364,0.2
2024-12-15 09:30:20,99.97179749897151,Call,105,2024-12-20,0.5535610986075312,0.5177320968734891,0.5893901003415734,0.2
2024-12-15 09:30:20,99.97179749897151,Put,105,2024-12-20,5.228211313166156,5.192382311432114,5.264040314900198,0.2
2024-12-15 09:30:21,99.9838665666297,Call,95,2024-12-20,5.686685904003724,5.656263087654584,5.717108720352864,0.2
2024-12-15 09:30:21,99.9838665666297,Put,95,2024-12-20,0.38293950004396216,0.35251668369482203,0.4133623163931023,0.2
2024-12-15 09:30:21,99.9838665666297,Call,100,2024-12-20,2.2326541872614456,2.217856069592207,2.2474523049306843,0.2
2024-12-15 09:30:21,99.9838665666297,Put,100,2024-12-20,1.9120720023895572,1.8972738847203183,1.926870120058796,0.2
2024-12-15 09:30:21,99.9838665666297,Call,105,2024-12-20,0.5559359086208175,0.5334533468347367,0.5784184704068984,0.2
2024-12-15 09:30:21,99.9838665666297,Put,105,2024-12-20,5.218517942836826,5.196035381050745,5.241000504622907,0.2
2024-12-15 09:30:22,99.98200787559591,Call,95,2024-12-20,5.685087464178579,5.642991622956434,5.727183305400724,0.2
2024-12-15 09:30:22,99.98200787559591,Put,95,2024-12-20,0.38320055406192033,0.341104712839775,0.42529639528406565,0.2
2024-12-15 09:30:22,99.98200787559591,Call,100,2024-12-20,2.2316569258389123,2.1872002039950917,2.276113647682733,0.2
2024-12-15 09:30:22,99.98200787559591,Put,100,2024-12-20,1.912934277063286,1.8684775552194652,1.9573909989071068,0.2
2024-12-15 09:30:22,99.98200787559591,Call,105,2024-12-20,0.5555673924048747,0.5400753910962519,0.5710593937134976,0.2
2024-12-15 09:30:22,99.98200787559591,Put,105,2024-12-20,5.220009004970265,5.204517003661643,5.235501006278888,0.2
2024-12-15 09:30:23,99.98256445502162,Call,95,2024-12-20,5.685563314207741,5.637467844111792,5.73365878430369,0.2
2024-12-15 09:30:23,99.98256445502162,Put,95,2024-12-20,0.3831206274747174,0.3350251573787684,0.4312160975706664,0.2
2024-12-15 09:30:23,99.98256445502162,Call,100,2024-12-20,2.2319515890467088,2.2087986843327645,2.255104493760653,0.2
2024-12-15 09:30:23,99.98256445502162,Put,100,2024-12-20,1.912673205907815,1.8895203011938708,1.9358261106217594,0.2
2024-12-15 09:30:23,99.98256445502162,Call,105,2024-12-20,0.5556751581467481,0.5191826085975193,0.5921677076959768,0.2
2024-12-15 09:30:23,99.98256445502162,Put,105,2024-12-20,5.219561078601998,5.183068529052769,5.256053628151228,0.2
2024-12-15 09:30:24,99.97083332435699,Call,95,2024-12-20,5.675489281466014,5.635416275627747,5.715562287304281,0.2
2024-12-15 09:30:24,99.97083332435699,Put,95,2024-12-20,0.38477852820694913,0.3447055223686819,0.42485153404521636,0.2
2024-12-15 09:30:24,99.97083332435699,Call,100,2024-12-20,2.225679062740184,2.183201213354669,2.2681569121256993,0.2
2024-12-15 09:30:24,99.97083332435699,Put,100,2024-12-20,1.9181326553283853,1.87565480594287,1.9606105047139006,0.2
2024-12-15 09:30:24,99.97083332435699,Call,105,2024-12-20,0.5533636760016378,0.5055336879126007,0.601193664090675,0.2
2024-12-15 09:30:24,99.97083332435699,Put,105,2024-12-20,5.228981614437075,5.181151626348037,5.276811602526112,0.2
2024-12-15 09:30:25,99.96635164866053,Call,95,2024-12-20,5.671640913178322,5.649124131257169,5.6941576950994754,0.2
2024-12-15 09:30:25,99.96635164866053,Put,95,2024-12-20,0.385412638425068,0.3628958565039151,0.40792942034622093,0.2
2024-12-15 09:30:25,99.96635164866053,Call,100,2024-12-20,2.2232836621766836,2.1789434039946216,2.2676239203587456,0.2
2024-12-15 09:30:25,99.96635164866053,Put,100,2024-12-20,1.9202197755238046,1.8758795173417424,1.9645600337058668,0.2
2024-12-15 09:30:25,99.96635164866053,Call,105,2024-12-20,0.5524813387791383,0.53721386264169,0.5677488149165866,0.2
2024-12-15 09:30:25,99.96635164866053,Put,105,2024-12-20,5.232581840226629,5.217314364089181,5.247849316364078,0.2
2024-12-15 09:30:26,99.96726542394633,Call,95,2024-12-20,5.672422909749912,5.634221273495768,5.7106245460040554,0.2
2024-12-15 09:30:26,99.96726542394633,Put,95,2024-12-20,0.3852816625202209,0.3470800262660772,0.4234832987743646,0.2
2024-12-15 09:30:26,99.96726542394633,Call,100,2024-12-20,2.2237682933420615,2.184089184161502,2.2634474025226208,0.2
2024-12-15 09:30:26,99.96726542394633,Put,100,2024-12-20,1.9197914764658606,1.880112367285301,1.95947058564642,0.2
2024-12-15 09:30:26,99.96726542394633,Call,105,2024-12-20,0.5526587820901341,0.5155498524420813,0.5897677117381869,0.2
2024-12-15 09:30:26,99.96726542394633,Put,105,2024-12-20,5.231846395567459,5.194737465919406,5.2689553252155115,0.2
2024-12-15 09:30:27,99.9577897825322,Call,95,2024-12-20,5.66429114513474,5.644198555689334,5.6843837345801465,0.2
2024-12-15 09:30:27,99.9577897825322,Put,95,2024-12-20,0.3866263421285083,0.36653375268310223,0.4067189315739144,0.2
2024-12-15 09:30:27,99.9577897825322,Call,100,2024-12-20,2.2187114547721976,2.1737897288915895,2.2636331806528056,0.2
2024-12-15 09:30:27,99.9577897825322,Put,100,2024-12-20,1.9242111243726185,1.8792893984920105,1.9691328502532266,0.2
2024-12-15 09:30:27,99.9577897825322,Call,105,2024-12-20,0.5507985165888307,0.5340441780540149,0.5675528551236465,0.2
2024-12-15 09:30:27,99.9577897825322,Put,105,2024-12-20,5.239462658795873,5.222708320261057,5.2562169973306885,0.2
2024-12-15 09:30:28,99.96088332060226,Call,95,2024-12-20,5.666942669737239,5.654797278076406,5.679088061398072,0.2
2024-12-15 09:30:28,99.96088332060226,Put,95,2024-12-20,0.38618513147033795,0.3740397398095047,0.3983305231311712,0.2
2024-12-15 09:30:28,99.96088332060226,Call,100,2024-12-20,2.2203576020521396,2.181659002427663,2.259056201676616,0.2
2024-12-15 09:30:28,99.96088332060226,Put,100,2024-12-20,1.9227645786449798,1.8840659790205034,1.9614631782694563,0.2
2024-12-15 09:30:28,99.96088332060226,Call,105,2024-12-20,0.5514027069665595,0.5223836783572501,0.5804217355758688,0.2
2024-12-15 09:30:28,99.96088332060226,Put,105,2024-12-20,5.236974198419162,5.2079551698098525,5.2659932270284715,0.2
2024-12-15 09:30:29,99.95593896408337,Call,95,2024-12-20,5.662699394903058,5.618735474104711,5.706663315701404,0.2
2024-12-15 09:30:29,99.95593896408337,Put,95,2024-12-20,0.38688701596439934,0.3429230951660523,0.4308509367627464,0.2
2024-12-15 09:30:29,99.95593896408337,Call,100,2024-12-20,2.2177190724070783,2.192383186764748,2.2430549580494086,0.2
2024-12-15 09:30:29,99.95593896408337,Put,100,2024-12-20,1.9250712505813041,1.8997353649389739,1.9504071362236344,0.2
2024-12-15 09:30:29,99.95593896408337,Call,105,2024-12-20,0.5504321754275665,0.533701031887258,0.567163318967875,0.2
2024-12-15 09:30:29,99.95593896408337,Put,105,2024-12-20,5.240948910714678,5.22421776717437,5.257680054254987,0.2
2024-12-15 09:30:30,99.95353814005479,Call,95,2024-12-20,5.6606382700886115,5.617180582389817,5.704095957787406,0.2
2024-12-15 09:30:30,99.95353814005479,Put,95,2024-12-20,0.3872275179879132,0.34376983028911845,0.430685205686708,0.2
2024-12-15 09:30:30,99.95353814005479,Call,100,2024-12-20,2.2164370032540646,2.1844806179884615,2.2483933885196676,0.2
2024-12-15 09:30:30,99.95353814005479,Put,100,2024-12-20,1.926190850519383,1.8942344652537801,1.9581472357849858,0.2
2024-12-15 09:30:30,99.95353814005479,Call,105,2024-12-20,0.5499603761160863,0.5323925444204721,0.5675282078117004,0.2
2024-12-15 09:30:30,99.95353814005479,Put,105,2024-12-20,5.242878822747414,5.2253109910518,5.260446654443029,0.2
2024-12-15 09:30:31,99.94858535585303,Call,95,2024-12-20,5.656389340298958,5.6175739803555,5.6952047002424155,0.2
2024-12-15 09:30:31,99.94858535585303,Put,95,2024-12-20,0.38793217520943024,0.3491168152659724,0.4267475351528881,0.2
2024-12-15 09:30:31,99.94858535585303,Call,100,2024-12-20,2.213796769656426,2.183352224116846,2.244241315196006,0.2
2024-12-15 09:30:31,99.94858535585303,Put,100,2024-12-20,1.928504246186023,1.8980597006464428,1.958948791725603,0.2
2024-12-15 09:30:31,99.94858535585303,Call,105,2024-12-20,0.5489901369772028,0.51481761768759,0.5831626562668155,0.2
2024-12-15 09:30:31,99.94858535585303,Put,105,2024-12-20,5.246862255125933,5.21268973583632,5.281034774415546,0.2
2024-12-15 09:30:32,99.96383473882351,Call,95,2024-12-20,5.669466232281891,5.641030298753628,5.697902165810155,0.2
2024-12-15 09:30:32,99.96383473882351,Put,95,2024-12-20,0.3857604870312539,0.3573245535029906,0.41419642055951716,0.2
2024-12-15 09:30:32,99.96383473882351,Call,100,2024-12-20,2.2219195832321077,2.1787712238793873,2.265067942584828,0.2
2024-12-15 09:30:32,99.96383473882351,Put,100,2024-12-20,1.9213785218537325,1.8782301625010123,1.9645268812064527,0.2
2024-12-15 09:30:32,99.96383473882351,Call,105,2024-12-20,0.551973619628864,0.5087911110015421,0.595156128256186,0.2
2024-12-15 09:30:32,99.96383473882351,Put,105,2024-12-20,5.234597242122746,5.1914147334954235,5.277779750750068,0.2
2024-12-15 09:30:33,99.96372412311403,Call,95,2024-12-20,5.669369177494573,5.630993624621598,5.707744730367549,0.2
2024-12-15 09:30:33,99.96372412311403,Put,95,2024-12-20,0.3857748507628198,0.34739929788984436,0.42415040363579526,0.2
2024-12-15 09:30:33,99.96372412311403,Call,100,2024-12-20,2.2218575479487654,2.207641492852907,2.2360736030446238,0.2
2024-12-15 09:30:33,99.96372412311403,Put,100,2024-12-20,1.92142794734238,1.9072118922465215,1.9356440024382386,0.2
2024-12-15 09:30:33,99.96372412311403,Call,105,2024-12-20,0.551949951522932,0.5083957970467693,0.5955041059990948,0.2
2024-12-15 09:30:33,99.96372412311403,Put,105,2024-12-20,5.234685077041945,5.191130922565782,5.278239231518108,0.2
2024-12-15 09:30:34,99.95501675437025,Call,95,2024-12-20,5.661897726062023,5.625057206840706,5.698738245283339,0.2
2024-12-15 09:30:34,99.95501675437025,Put,95,2024-12-20,0.38701157088348204,0.35017105166216567,0.4238520901047984,0.2
2024-12-15 09:30:34,99.95501675437025,Call,100,2024-12-20,2.2172125737060497,2.179331607065878,2.2550935403462216,0.2
2024-12-15 09:30:34,99.95501675437025,Put,100,2024-12-20,1.925491186906001,1.887610220265829,1.963372153546173,0.2
2024-12-15 09:30:34,99.95501675437025,Call,105,2024-12-20,0.5502418419686386,0.5257225283524837,0.5747611555847935,0.2
2024-12-15 09:30:34,99.95501675437025,Put,105,2024-12-20,5.241685223547094,5.217165909930939,5.266204537163249,0.2
2024-12-15 09:30:35,99.9617890099274,Call,95,2024-12-20,5.667704633465661,5.622533451219381,5.712875815711941,0.2
2024-12-15 09:30:35,99.9617890099274,Put,95,2024-12-20,0.38604702553935333,0.3408758432930731,0.4312182077856336,0.2
2024-12-15 09:30:35,99.9617890099274,Call,100,2024-12-20,2.220819370668245,2.181804506658851,2.259834234677639,0.2
2024-12-15 09:30:35,99.9617890099274,Put,100,2024-12-20,1.9223265733735815,1.8833117093641871,1.9613414373829758,0.2
2024-12-15 09:30:35,99.9617890099274,Call,105,2024-12-20,0.5515664972006817,0.537062878539514,0.5660701158618495,0.2
2024-12-15 09:30:35,99.9617890099274,Put,105,2024-12-20,5.236238510537632,5.221734891876464,5.2507421291988,0.2
2024-12-15 09:30:36,99.95173887116889,Call,95,2024-12-20,5.659082464372062,5.632771342995816,5.685393585748309,0.2
2024-12-15 09:30:36,99.95173887116889,Put,95,2024-12-20,0.387475798013698,0.3611646766374515,0.41378691938994455,0.2
2024-12-15 09:30:36,99.95173887116889,Call,100,2024-12-20,2.215460565294073,2.1700053508156674,2.260915779772479,0.2
2024-12-15 09:30:36,99.95173887116889,Put,100,2024-12-20,1.9270187518204835,1.8815635373420778,1.9724739662988893,0.2
2024-12-15 09:30:36,99.95173887116889,Call,105,2024-12-20,0.5495966848513305,0.5377088167834353,0.5614845529192257,0.2
2024-12-15 09:30:36,99.95173887116889,Put,105,2024-12-20,5.244319724262496,5.232431856194601,5.256207592330392,0.2
